text,label,language,source
भुक्तानी असफल भएको कारण तपाईंको सेवा रोकिएको छ। https://नक्कली-लिङ्क.कम मा कार्ड विवरण अद्यावधिक गर्नुहोस्।,Phishing,NP,chatgpt
सेवा सुधारका लागि नयाँ नीति लागू गरिएको छ। विवरण संलग्न गरिएको छ।,Safe,NP,chatgpt
भुक्तानी असफल भएको कारण तपाईंको सेवा रोकिएको छ। [लिङ्क] मा कार्ड विवरण अद्यावधिक गर्नुहोस्।,Phishing,NP,chatgpt
तपाईंको सदस्यता सफलतापूर्वक नवीकरण गरिएको छ। धन्यवाद।,Safe,NP,chatgpt
तपाईंको खाता अस्थायी रूपमा बन्द गरिएको छ। पुनः सक्रिय गर्न [लिङ्क] खोल्नुहोस्।,Phishing,NP,chatgpt
असामान्य लगइन प्रयास भेटिएको छ। आफ्नो खाता सुरक्षित गर्न https://नक्कली-लिङ्क.कम प्रयोग गर्नुहोस्।,Phishing,NP,chatgpt
भोलिको बैठक 11:49:49 बजेका लागि तय गरिएको छ। कृपया समयमै सहभागी हुनुहोस्।,Safe,NP,chatgpt
हाम्रो मासिक समाचारपत्र पढ्नुभएकोमा धन्यवाद।,Safe,NP,chatgpt
तपाईंको सदस्यता सफलतापूर्वक नवीकरण गरिएको छ। धन्यवाद।,Safe,NP,chatgpt
तपाईंले लटरी जित्नुभएको छ। पुरस्कार दाबी गर्न https://नक्कली-लिङ्क.कम मा जानुहोस्।,Phishing,NP,chatgpt
तपाईंको सामाजिक सञ्जाल खाता हटाइने अवस्थामा छ। बचाउन https://verify-nepal-secure.com मा लगइन गर्नुहोस्।,Phishing,NP,chatgpt
तपाईंको खाता अस्थायी रूपमा बन्द गरिएको छ। पुनः सक्रिय गर्न https://नक्कली-लिङ्क.कम खोल्नुहोस्।,Phishing,NP,chatgpt
तपाईंको पासवर्ड सफलतापूर्वक परिवर्तन गरिएको छ। कुनै कार्य आवश्यक छैन।,Safe,NP,chatgpt
तपाईंको टिकट सफलतापूर्वक बुक गरिएको छ। यात्रा विवरण पछि पठाइनेछ।,Safe,NP,chatgpt
भोलिको बैठक 20:14:52 बजेका लागि तय गरिएको छ। कृपया समयमै सहभागी हुनुहोस्।,Safe,NP,chatgpt
तपाईंको इमेलमा सुरक्षा समस्या पत्ता लागेको छ। तुरुन्त https://नक्कली-लिङ्क.कम मा प्रमाणीकरण गर्नुहोस्।,Phishing,NP,chatgpt
हामीसँगको सहकार्यका लागि धन्यवाद। आगामी कार्यक्रममा भेटौंला।,Safe,NP,chatgpt
हाम्रो मासिक समाचारपत्र पढ्नुभएकोमा धन्यवाद।,Safe,NP,chatgpt
तपाईंको मोबाइल बैंकिङ सेवा निलम्बन हुन लागेको छ। [लिङ्क] मा गएर पहिचान पुष्टि गर्नुहोस्।,Phishing,NP,chatgpt
तपाईंको पार्सल वितरण प्रक्रियामा छ। कृपया प्रतीक्षा गर्नुहोस्।,Safe,NP,chatgpt
तपाईंको बैंक खातामा शंकास्पद गतिविधि भेटियो। तुरुन्त [लिङ्क] मा गएर प्रमाणित गर्नुहोस्।,Phishing,NP,chatgpt
तपाईंको सामाजिक सञ्जाल खाता हटाइने अवस्थामा छ। बचाउन https://fakebank-update.net मा लगइन गर्नुहोस्।,Phishing,NP,chatgpt
भोलिको बैठक 10:44:00 बजेका लागि तय गरिएको छ। कृपया समयमै सहभागी हुनुहोस्।,Safe,NP,chatgpt
हाम्रो मासिक समाचारपत्र पढ्नुभएकोमा धन्यवाद।,Safe,NP,chatgpt
हाम्रो मासिक समाचारपत्र पढ्नुभएकोमा धन्यवाद।,Safe,NP,chatgpt
सेवा सुधारका लागि नयाँ नीति लागू गरिएको छ। विवरण संलग्न गरिएको छ।,Safe,NP,chatgpt
तपाईंले लटरी जित्नुभएको छ। पुरस्कार दाबी गर्न https://fakebank-update.net मा जानुहोस्।,Phishing,NP,chatgpt
हामीसँगको सहकार्यका लागि धन्यवाद। आगामी कार्यक्रममा भेटौंला।,Safe,NP,chatgpt
सरकारी कर फिर्ता प्राप्त गर्न अहिले https://fakebank-update.net मा आफ्नो विवरण अपडेट गर्नुहोस्।,Phishing,NP,chatgpt
तपाईंको पार्सल वितरण प्रक्रियामा छ। कृपया प्रतीक्षा गर्नुहोस्।,Safe,NP,chatgpt
तपाईंको मोबाइल बैंकिङ सेवा निलम्बन हुन लागेको छ। https://verify-nepal-secure.com मा गएर पहिचान पुष्टि गर्नुहोस्।,Phishing,NP,chatgpt
तपाईंको सामाजिक सञ्जाल खाता हटाइने अवस्थामा छ। बचाउन https://verify-nepal-secure.com मा लगइन गर्नुहोस्।,Phishing,NP,chatgpt
तपाईंको इमेलमा सुरक्षा समस्या पत्ता लागेको छ। तुरुन्त https://verify-nepal-secure.com मा प्रमाणीकरण गर्नुहोस्।,Phishing,NP,chatgpt
तपाईंको बैंक खातामा शंकास्पद गतिविधि भेटियो। तुरुन्त https://fakebank-update.net मा गएर प्रमाणित गर्नुहोस्।,Phishing,NP,chatgpt
तपाईंको भुक्तानी सफलतापूर्वक प्राप्त भयो। रसिद संलग्न गरिएको छ।,Safe,NP,chatgpt
तपाईंको टिकट सफलतापूर्वक बुक गरिएको छ। यात्रा विवरण पछि पठाइनेछ।,Safe,NP,chatgpt
भोलिको बैठक 08:48:05 बजेका लागि तय गरिएको छ। कृपया समयमै सहभागी हुनुहोस्।,Safe,NP,chatgpt
तपाईंको मोबाइल बैंकिङ सेवा निलम्बन हुन लागेको छ। https://नक्कली-लिङ्क.कम मा गएर पहिचान पुष्टि गर्नुहोस्।,Phishing,NP,chatgpt
तपाईंको बैंक खातामा शंकास्पद गतिविधि भेटियो। तुरुन्त https://नक्कली-लिङ्क.कम मा गएर प्रमाणित गर्नुहोस्।,Phishing,NP,chatgpt
सरकारी कर फिर्ता प्राप्त गर्न अहिले https://delivery-check-now.org मा आफ्नो विवरण अपडेट गर्नुहोस्।,Phishing,NP,chatgpt
सरकारी कर फिर्ता प्राप्त गर्न अहिले https://delivery-check-now.org मा आफ्नो विवरण अपडेट गर्नुहोस्।,Phishing,NP,chatgpt
हामीसँगको सहकार्यका लागि धन्यवाद। आगामी कार्यक्रममा भेटौंला।,Safe,NP,chatgpt
तपाईंले लटरी जित्नुभएको छ। पुरस्कार दाबी गर्न https://fakebank-update.net मा जानुहोस्।,Phishing,NP,chatgpt
तपाईंको टिकट सफलतापूर्वक बुक गरिएको छ। यात्रा विवरण पछि पठाइनेछ।,Safe,NP,chatgpt
तपाईंको मोबाइल बैंकिङ सेवा निलम्बन हुन लागेको छ। https://नक्कली-लिङ्क.कम मा गएर पहिचान पुष्टि गर्नुहोस्।,Phishing,NP,chatgpt
तपाईंको मोबाइल बैंकिङ सेवा निलम्बन हुन लागेको छ। [लिङ्क] मा गएर पहिचान पुष्टि गर्नुहोस्।,Phishing,NP,chatgpt
तपाईंको खाता अस्थायी रूपमा बन्द गरिएको छ। पुनः सक्रिय गर्न https://fakebank-update.net खोल्नुहोस्।,Phishing,NP,chatgpt
तपाईंको सामाजिक सञ्जाल खाता हटाइने अवस्थामा छ। बचाउन https://fakebank-update.net मा लगइन गर्नुहोस्।,Phishing,NP,chatgpt
भोलिको बैठक 23:09:35 बजेका लागि तय गरिएको छ। कृपया समयमै सहभागी हुनुहोस्।,Safe,NP,chatgpt
तपाईंको टिकट सफलतापूर्वक बुक गरिएको छ। यात्रा विवरण पछि पठाइनेछ।,Safe,NP,chatgpt
भुक्तानी असफल भएको कारण तपाईंको सेवा रोकिएको छ। https://verify-nepal-secure.com मा कार्ड विवरण अद्यावधिक गर्नुहोस्।,Phishing,NP,chatgpt
तपाईंले लटरी जित्नुभएको छ। पुरस्कार दाबी गर्न [लिङ्क] मा जानुहोस्।,Phishing,NP,chatgpt
तपाईंले लटरी जित्नुभएको छ। पुरस्कार दाबी गर्न https://fakebank-update.net मा जानुहोस्।,Phishing,NP,chatgpt
तपाईंको सदस्यता सफलतापूर्वक नवीकरण गरिएको छ। धन्यवाद।,Safe,NP,chatgpt
भुक्तानी असफल भएको कारण तपाईंको सेवा रोकिएको छ। [लिङ्क] मा कार्ड विवरण अद्यावधिक गर्नुहोस्।,Phishing,NP,chatgpt
हाम्रो मासिक समाचारपत्र पढ्नुभएकोमा धन्यवाद।,Safe,NP,chatgpt
तपाईंको खाता अस्थायी रूपमा बन्द गरिएको छ। पुनः सक्रिय गर्न https://fakebank-update.net खोल्नुहोस्।,Phishing,NP,chatgpt
तपाईंको पार्सल रोकिएको छ। डेलिभरी शुल्क तिर्न https://fakebank-update.net मा जानुहोस्।,Phishing,NP,chatgpt
तपाईंको मोबाइल बैंकिङ सेवा निलम्बन हुन लागेको छ। https://verify-nepal-secure.com मा गएर पहिचान पुष्टि गर्नुहोस्।,Phishing,NP,chatgpt
तपाईंको अर्डर #55870 सफलतापूर्वक पुष्टि गरिएको छ। अनुमानित डेलिभरी मिति 1999-12-16 हो।,Safe,NP,chatgpt
तपाईंको खाता अस्थायी रूपमा बन्द गरिएको छ। पुनः सक्रिय गर्न https://verify-nepal-secure.com खोल्नुहोस्।,Phishing,NP,chatgpt
तपाईंको पार्सल वितरण प्रक्रियामा छ। कृपया प्रतीक्षा गर्नुहोस्।,Safe,NP,chatgpt
तपाईंको भुक्तानी सफलतापूर्वक प्राप्त भयो। रसिद संलग्न गरिएको छ।,Safe,NP,chatgpt
तपाईंको पार्सल रोकिएको छ। डेलिभरी शुल्क तिर्न [लिङ्क] मा जानुहोस्।,Phishing,NP,chatgpt
तपाईंको इमेलमा सुरक्षा समस्या पत्ता लागेको छ। तुरुन्त https://delivery-check-now.org मा प्रमाणीकरण गर्नुहोस्।,Phishing,NP,chatgpt
हामीसँगको सहकार्यका लागि धन्यवाद। आगामी कार्यक्रममा भेटौंला।,Safe,NP,chatgpt
सेवा सुधारका लागि नयाँ नीति लागू गरिएको छ। विवरण संलग्न गरिएको छ।,Safe,NP,chatgpt
तपाईंको बैंक खातामा शंकास्पद गतिविधि भेटियो। तुरुन्त https://fakebank-update.net मा गएर प्रमाणित गर्नुहोस्।,Phishing,NP,chatgpt
तपाईंको खाता अस्थायी रूपमा बन्द गरिएको छ। पुनः सक्रिय गर्न https://नक्कली-लिङ्क.कम खोल्नुहोस्।,Phishing,NP,chatgpt
असामान्य लगइन प्रयास भेटिएको छ। आफ्नो खाता सुरक्षित गर्न https://fakebank-update.net प्रयोग गर्नुहोस्।,Phishing,NP,chatgpt
तपाईंको पार्सल वितरण प्रक्रियामा छ। कृपया प्रतीक्षा गर्नुहोस्।,Safe,NP,chatgpt
तपाईंको सामाजिक सञ्जाल खाता हटाइने अवस्थामा छ। बचाउन https://fakebank-update.net मा लगइन गर्नुहोस्।,Phishing,NP,chatgpt
तपाईंको खाता अस्थायी रूपमा बन्द गरिएको छ। पुनः सक्रिय गर्न https://fakebank-update.net खोल्नुहोस्।,Phishing,NP,chatgpt
तपाईंको मोबाइल बैंकिङ सेवा निलम्बन हुन लागेको छ। https://verify-nepal-secure.com मा गएर पहिचान पुष्टि गर्नुहोस्।,Phishing,NP,chatgpt
तपाईंको टिकट सफलतापूर्वक बुक गरिएको छ। यात्रा विवरण पछि पठाइनेछ।,Safe,NP,chatgpt
हामीसँगको सहकार्यका लागि धन्यवाद। आगामी कार्यक्रममा भेटौंला।,Safe,NP,chatgpt
हामीसँगको सहकार्यका लागि धन्यवाद। आगामी कार्यक्रममा भेटौंला।,Safe,NP,chatgpt
असामान्य लगइन प्रयास भेटिएको छ। आफ्नो खाता सुरक्षित गर्न [लिङ्क] प्रयोग गर्नुहोस्।,Phishing,NP,chatgpt
असामान्य लगइन प्रयास भेटिएको छ। आफ्नो खाता सुरक्षित गर्न https://delivery-check-now.org प्रयोग गर्नुहोस्।,Phishing,NP,chatgpt
तपाईंको टिकट सफलतापूर्वक बुक गरिएको छ। यात्रा विवरण पछि पठाइनेछ।,Safe,NP,chatgpt
तपाईंको पासवर्ड सफलतापूर्वक परिवर्तन गरिएको छ। कुनै कार्य आवश्यक छैन।,Safe,NP,chatgpt
तपाईंको भुक्तानी सफलतापूर्वक प्राप्त भयो। रसिद संलग्न गरिएको छ।,Safe,NP,chatgpt
हामीसँगको सहकार्यका लागि धन्यवाद। आगामी कार्यक्रममा भेटौंला।,Safe,NP,chatgpt
भुक्तानी असफल भएको कारण तपाईंको सेवा रोकिएको छ। https://verify-nepal-secure.com मा कार्ड विवरण अद्यावधिक गर्नुहोस्।,Phishing,NP,chatgpt
तपाईंको खाता अस्थायी रूपमा बन्द गरिएको छ। पुनः सक्रिय गर्न https://fakebank-update.net खोल्नुहोस्।,Phishing,NP,chatgpt
तपाईंको पार्सल वितरण प्रक्रियामा छ। कृपया प्रतीक्षा गर्नुहोस्।,Safe,NP,chatgpt
तपाईंको पार्सल वितरण प्रक्रियामा छ। कृपया प्रतीक्षा गर्नुहोस्।,Safe,NP,chatgpt
तपाईंको भुक्तानी सफलतापूर्वक प्राप्त भयो। रसिद संलग्न गरिएको छ।,Safe,NP,chatgpt
तपाईंको पासवर्ड सफलतापूर्वक परिवर्तन गरिएको छ। कुनै कार्य आवश्यक छैन।,Safe,NP,chatgpt
तपाईंको बैंक खातामा शंकास्पद गतिविधि भेटियो। तुरुन्त https://verify-nepal-secure.com मा गएर प्रमाणित गर्नुहोस्।,Phishing,NP,chatgpt
तपाईंको खाता अस्थायी रूपमा बन्द गरिएको छ। पुनः सक्रिय गर्न https://fakebank-update.net खोल्नुहोस्।,Phishing,NP,chatgpt
हाम्रो मासिक समाचारपत्र पढ्नुभएकोमा धन्यवाद।,Safe,NP,chatgpt
तपाईंको पासवर्ड सफलतापूर्वक परिवर्तन गरिएको छ। कुनै कार्य आवश्यक छैन।,Safe,NP,chatgpt
हाम्रो मासिक समाचारपत्र पढ्नुभएकोमा धन्यवाद।,Safe,NP,chatgpt
तपाईंले लटरी जित्नुभएको छ। पुरस्कार दाबी गर्न [लिङ्क] मा जानुहोस्।,Phishing,NP,chatgpt
तपाईंको इमेलमा सुरक्षा समस्या पत्ता लागेको छ। तुरुन्त https://नक्कली-लिङ्क.कम मा प्रमाणीकरण गर्नुहोस्।,Phishing,NP,chatgpt
सरकारी कर फिर्ता प्राप्त गर्न अहिले https://नक्कली-लिङ्क.कम मा आफ्नो विवरण अपडेट गर्नुहोस्।,Phishing,NP,chatgpt
तपाईंको पार्सल वितरण प्रक्रियामा छ। कृपया प्रतीक्षा गर्नुहोस्।,Safe,NP,chatgpt
तपाईंको पार्सल रोकिएको छ। डेलिभरी शुल्क तिर्न https://delivery-check-now.org मा जानुहोस्।,Phishing,NP,chatgpt
तपाईंको भुक्तानी सफलतापूर्वक प्राप्त भयो। रसिद संलग्न गरिएको छ।,Safe,NP,chatgpt
असामान्य लगइन प्रयास भेटिएको छ। आफ्नो खाता सुरक्षित गर्न [लिङ्क] प्रयोग गर्नुहोस्।,Phishing,NP,chatgpt
हाम्रो मासिक समाचारपत्र पढ्नुभएकोमा धन्यवाद।,Safe,NP,chatgpt
तपाईंको भुक्तानी सफलतापूर्वक प्राप्त भयो। रसिद संलग्न गरिएको छ।,Safe,NP,chatgpt
असामान्य लगइन प्रयास भेटिएको छ। आफ्नो खाता सुरक्षित गर्न [लिङ्क] प्रयोग गर्नुहोस्।,Phishing,NP,chatgpt
सरकारी कर फिर्ता प्राप्त गर्न अहिले https://verify-nepal-secure.com मा आफ्नो विवरण अपडेट गर्नुहोस्।,Phishing,NP,chatgpt
तपाईंको अर्डर #43544 सफलतापूर्वक पुष्टि गरिएको छ। अनुमानित डेलिभरी मिति 1971-12-23 हो।,Safe,NP,chatgpt
तपाईंको पार्सल रोकिएको छ। डेलिभरी शुल्क तिर्न https://delivery-check-now.org मा जानुहोस्।,Phishing,NP,chatgpt
तपाईंको पासवर्ड सफलतापूर्वक परिवर्तन गरिएको छ। कुनै कार्य आवश्यक छैन।,Safe,NP,chatgpt
तपाईंको बैंक खातामा शंकास्पद गतिविधि भेटियो। तुरुन्त https://delivery-check-now.org मा गएर प्रमाणित गर्नुहोस्।,Phishing,NP,chatgpt
तपाईंको पार्सल वितरण प्रक्रियामा छ। कृपया प्रतीक्षा गर्नुहोस्।,Safe,NP,chatgpt
तपाईंको सामाजिक सञ्जाल खाता हटाइने अवस्थामा छ। बचाउन https://delivery-check-now.org मा लगइन गर्नुहोस्।,Phishing,NP,chatgpt
तपाईंको मोबाइल बैंकिङ सेवा निलम्बन हुन लागेको छ। https://नक्कली-लिङ्क.कम मा गएर पहिचान पुष्टि गर्नुहोस्।,Phishing,NP,chatgpt
सरकारी कर फिर्ता प्राप्त गर्न अहिले [लिङ्क] मा आफ्नो विवरण अपडेट गर्नुहोस्।,Phishing,NP,chatgpt
तपाईंको सामाजिक सञ्जाल खाता हटाइने अवस्थामा छ। बचाउन https://delivery-check-now.org मा लगइन गर्नुहोस्।,Phishing,NP,chatgpt
सरकारी कर फिर्ता प्राप्त गर्न अहिले https://नक्कली-लिङ्क.कम मा आफ्नो विवरण अपडेट गर्नुहोस्।,Phishing,NP,chatgpt
हामीसँगको सहकार्यका लागि धन्यवाद। आगामी कार्यक्रममा भेटौंला।,Safe,NP,chatgpt
तपाईंको मोबाइल बैंकिङ सेवा निलम्बन हुन लागेको छ। https://verify-nepal-secure.com मा गएर पहिचान पुष्टि गर्नुहोस्।,Phishing,NP,chatgpt
तपाईंको सामाजिक सञ्जाल खाता हटाइने अवस्थामा छ। बचाउन https://नक्कली-लिङ्क.कम मा लगइन गर्नुहोस्।,Phishing,NP,chatgpt
हाम्रो मासिक समाचारपत्र पढ्नुभएकोमा धन्यवाद।,Safe,NP,chatgpt
सेवा सुधारका लागि नयाँ नीति लागू गरिएको छ। विवरण संलग्न गरिएको छ।,Safe,NP,chatgpt
हामीसँगको सहकार्यका लागि धन्यवाद। आगामी कार्यक्रममा भेटौंला।,Safe,NP,chatgpt
हामीसँगको सहकार्यका लागि धन्यवाद। आगामी कार्यक्रममा भेटौंला।,Safe,NP,chatgpt
तपाईंको पासवर्ड सफलतापूर्वक परिवर्तन गरिएको छ। कुनै कार्य आवश्यक छैन।,Safe,NP,chatgpt
तपाईंको खाता अस्थायी रूपमा बन्द गरिएको छ। पुनः सक्रिय गर्न https://नक्कली-लिङ्क.कम खोल्नुहोस्।,Phishing,NP,chatgpt
तपाईंको अर्डर #52516 सफलतापूर्वक पुष्टि गरिएको छ। अनुमानित डेलिभरी मिति 2025-01-30 हो।,Safe,NP,chatgpt
सरकारी कर फिर्ता प्राप्त गर्न अहिले https://verify-nepal-secure.com मा आफ्नो विवरण अपडेट गर्नुहोस्।,Phishing,NP,chatgpt
सेवा सुधारका लागि नयाँ नीति लागू गरिएको छ। विवरण संलग्न गरिएको छ।,Safe,NP,chatgpt
तपाईंको टिकट सफलतापूर्वक बुक गरिएको छ। यात्रा विवरण पछि पठाइनेछ।,Safe,NP,chatgpt
भोलिको बैठक 06:58:09 बजेका लागि तय गरिएको छ। कृपया समयमै सहभागी हुनुहोस्।,Safe,NP,chatgpt
तपाईंको पार्सल रोकिएको छ। डेलिभरी शुल्क तिर्न https://fakebank-update.net मा जानुहोस्।,Phishing,NP,chatgpt
तपाईंको मोबाइल बैंकिङ सेवा निलम्बन हुन लागेको छ। https://नक्कली-लिङ्क.कम मा गएर पहिचान पुष्टि गर्नुहोस्।,Phishing,NP,chatgpt
तपाईंको सदस्यता सफलतापूर्वक नवीकरण गरिएको छ। धन्यवाद।,Safe,NP,chatgpt
सरकारी कर फिर्ता प्राप्त गर्न अहिले [लिङ्क] मा आफ्नो विवरण अपडेट गर्नुहोस्।,Phishing,NP,chatgpt
भोलिको बैठक 06:45:10 बजेका लागि तय गरिएको छ। कृपया समयमै सहभागी हुनुहोस्।,Safe,NP,chatgpt
भोलिको बैठक 02:41:50 बजेका लागि तय गरिएको छ। कृपया समयमै सहभागी हुनुहोस्।,Safe,NP,chatgpt
तपाईंको सदस्यता सफलतापूर्वक नवीकरण गरिएको छ। धन्यवाद।,Safe,NP,chatgpt
भोलिको बैठक 08:40:10 बजेका लागि तय गरिएको छ। कृपया समयमै सहभागी हुनुहोस्।,Safe,NP,chatgpt
तपाईंको पासवर्ड सफलतापूर्वक परिवर्तन गरिएको छ। कुनै कार्य आवश्यक छैन।,Safe,NP,chatgpt
तपाईंको पार्सल रोकिएको छ। डेलिभरी शुल्क तिर्न [लिङ्क] मा जानुहोस्।,Phishing,NP,chatgpt
तपाईंले लटरी जित्नुभएको छ। पुरस्कार दाबी गर्न [लिङ्क] मा जानुहोस्।,Phishing,NP,chatgpt
तपाईंको पासवर्ड सफलतापूर्वक परिवर्तन गरिएको छ। कुनै कार्य आवश्यक छैन।,Safe,NP,chatgpt
हामीसँगको सहकार्यका लागि धन्यवाद। आगामी कार्यक्रममा भेटौंला।,Safe,NP,chatgpt
भोलिको बैठक 11:01:52 बजेका लागि तय गरिएको छ। कृपया समयमै सहभागी हुनुहोस्।,Safe,NP,chatgpt
तपाईंको खाता अस्थायी रूपमा बन्द गरिएको छ। पुनः सक्रिय गर्न https://नक्कली-लिङ्क.कम खोल्नुहोस्।,Phishing,NP,chatgpt
तपाईंको अर्डर #91439 सफलतापूर्वक पुष्टि गरिएको छ। अनुमानित डेलिभरी मिति 2018-03-02 हो।,Safe,NP,chatgpt
तपाईंको खाता अस्थायी रूपमा बन्द गरिएको छ। पुनः सक्रिय गर्न [लिङ्क] खोल्नुहोस्।,Phishing,NP,chatgpt
तपाईंको सदस्यता सफलतापूर्वक नवीकरण गरिएको छ। धन्यवाद।,Safe,NP,chatgpt
तपाईंले लटरी जित्नुभएको छ। पुरस्कार दाबी गर्न https://नक्कली-लिङ्क.कम मा जानुहोस्।,Phishing,NP,chatgpt
हामीसँगको सहकार्यका लागि धन्यवाद। आगामी कार्यक्रममा भेटौंला।,Safe,NP,chatgpt
सेवा सुधारका लागि नयाँ नीति लागू गरिएको छ। विवरण संलग्न गरिएको छ।,Safe,NP,chatgpt
तपाईंको मोबाइल बैंकिङ सेवा निलम्बन हुन लागेको छ। [लिङ्क] मा गएर पहिचान पुष्टि गर्नुहोस्।,Phishing,NP,chatgpt
तपाईंले लटरी जित्नुभएको छ। पुरस्कार दाबी गर्न https://नक्कली-लिङ्क.कम मा जानुहोस्।,Phishing,NP,chatgpt
तपाईंको सदस्यता सफलतापूर्वक नवीकरण गरिएको छ। धन्यवाद।,Safe,NP,chatgpt
सरकारी कर फिर्ता प्राप्त गर्न अहिले https://verify-nepal-secure.com मा आफ्नो विवरण अपडेट गर्नुहोस्।,Phishing,NP,chatgpt
सेवा सुधारका लागि नयाँ नीति लागू गरिएको छ। विवरण संलग्न गरिएको छ।,Safe,NP,chatgpt
तपाईंको पासवर्ड सफलतापूर्वक परिवर्तन गरिएको छ। कुनै कार्य आवश्यक छैन।,Safe,NP,chatgpt
तपाईंको खाता अस्थायी रूपमा बन्द गरिएको छ। पुनः सक्रिय गर्न https://delivery-check-now.org खोल्नुहोस्।,Phishing,NP,chatgpt
तपाईंको अर्डर #31579 सफलतापूर्वक पुष्टि गरिएको छ। अनुमानित डेलिभरी मिति 1992-04-01 हो।,Safe,NP,chatgpt
तपाईंको पार्सल वितरण प्रक्रियामा छ। कृपया प्रतीक्षा गर्नुहोस्।,Safe,NP,chatgpt
सेवा सुधारका लागि नयाँ नीति लागू गरिएको छ। विवरण संलग्न गरिएको छ।,Safe,NP,chatgpt
भुक्तानी असफल भएको कारण तपाईंको सेवा रोकिएको छ। [लिङ्क] मा कार्ड विवरण अद्यावधिक गर्नुहोस्।,Phishing,NP,chatgpt
तपाईंको पार्सल रोकिएको छ। डेलिभरी शुल्क तिर्न https://fakebank-update.net मा जानुहोस्।,Phishing,NP,chatgpt
भोलिको बैठक 13:26:41 बजेका लागि तय गरिएको छ। कृपया समयमै सहभागी हुनुहोस्।,Safe,NP,chatgpt
तपाईंको पार्सल वितरण प्रक्रियामा छ। कृपया प्रतीक्षा गर्नुहोस्।,Safe,NP,chatgpt
तपाईंको पासवर्ड सफलतापूर्वक परिवर्तन गरिएको छ। कुनै कार्य आवश्यक छैन।,Safe,NP,chatgpt
तपाईंको बैंक खातामा शंकास्पद गतिविधि भेटियो। तुरुन्त https://delivery-check-now.org मा गएर प्रमाणित गर्नुहोस्।,Phishing,NP,chatgpt
सरकारी कर फिर्ता प्राप्त गर्न अहिले https://fakebank-update.net मा आफ्नो विवरण अपडेट गर्नुहोस्।,Phishing,NP,chatgpt
सेवा सुधारका लागि नयाँ नीति लागू गरिएको छ। विवरण संलग्न गरिएको छ।,Safe,NP,chatgpt
तपाईंको बैंक खातामा शंकास्पद गतिविधि भेटियो। तुरुन्त https://नक्कली-लिङ्क.कम मा गएर प्रमाणित गर्नुहोस्।,Phishing,NP,chatgpt
भोलिको बैठक 08:59:53 बजेका लागि तय गरिएको छ। कृपया समयमै सहभागी हुनुहोस्।,Safe,NP,chatgpt
तपाईंको सामाजिक सञ्जाल खाता हटाइने अवस्थामा छ। बचाउन https://verify-nepal-secure.com मा लगइन गर्नुहोस्।,Phishing,NP,chatgpt
